payment_id,loan_id,due_date,payment_date,expected_amount,actual_amount,payment_status
PMT-00033970,LN-0001524,2022-05-13,2022-05-10,1519.97,1519.97,On Time
PMT-00033971,LN-0001424,2024-09-21,,214.72,0.0,Missed
PMT-00033972,LN-0000538,2023-07-27,2023-07-26,440.18,107.32,Partial
PMT-00033973,LN-0001101,2024-03-26,2024-03-24,504.11,504.11,On Time
PMT-00033974,LN-0002558,2024-03-27,2024-03-23,366.12,366.12,On Time
PMT-00033975,LN-0002252,2023-05-25,2023-05-20,1476.0,1476.0,On Time
PMT-00033976,LN-0001137,2024-10-01,2024-09-30,672.27,672.27,On Time
PMT-00033977,LN-0001288,2023-07-01,,1022.19,0.0,Missed
PMT-00033978,LN-0000397,2024-04-05,2024-04-03,985.17,985.17,On Time
PMT-00033979,LN-0000825,2024-03-23,,5000.0,0.0,Missed
PMT-00033980,LN-0000741,2024-01-10,2024-02-15,643.99,643.99,Late
PMT-00033981,LN-0000273,2024-07-27,2024-07-22,195.84,195.84,On Time
PMT-00033982,LN-0002589,2023-11-15,2023-12-03,467.54,467.54,Late
PMT-00033983,LN-0002208,2023-08-17,2023-08-14,863.72,863.72,On Time
PMT-00033984,LN-0001252,2024-05-18,2024-06-04,1129.6,1129.6,Late
PMT-00033985,LN-0002170,2022-09-22,2022-09-18,1556.54,1556.54,On Time
PMT-00033986,LN-0001795,2022-03-31,2022-03-27,5000.0,5000.0,On Time
PMT-00033987,LN-0001047,2025-01-09,2025-01-23,164.09,164.09,Late
PMT-00033988,LN-0000159,2024-09-28,2024-09-28,1405.49,1405.49,On Time
PMT-00033989,LN-0001018,2024-02-14,2024-02-14,52.26,52.26,On Time
PMT-00033990,LN-0000642,2025-06-04,2025-05-30,1892.98,1892.98,On Time
PMT-00033991,LN-0001120,2024-04-04,2024-04-02,242.42,242.42,On Time
PMT-00033992,LN-0002368,2022-02-12,2022-02-12,655.85,655.85,On Time
PMT-00033993,LN-0001632,2025-09-25,2025-09-22,330.63,330.63,On Time
PMT-00033994,LN-0001061,2024-06-12,2024-06-07,1115.77,1115.77,On Time
PMT-00033995,LN-0002312,2024-08-16,2024-08-14,61.0,61.0,On Time
PMT-00033996,LN-0000801,2024-09-29,2024-09-25,324.4,324.4,On Time
PMT-00033997,LN-0001509,2023-03-02,2023-03-02,372.48,372.48,On Time
PMT-00033998,LN-0000788,2025-07-09,2025-07-06,2480.16,2480.16,On Time
PMT-00033999,LN-0000714,2022-02-26,2022-02-25,812.38,812.38,On Time
PMT-00034000,LN-0001848,2022-01-31,2022-01-28,333.69,333.69,On Time
PMT-00034001,LN-0001365,2023-07-21,2023-07-17,5000.0,5000.0,On Time
PMT-00034002,LN-0000590,2025-01-27,,634.13,0.0,Missed
PMT-00034003,LN-0002276,2025-07-01,2025-07-01,322.6,322.6,On Time
PMT-00034004,LN-0001464,2025-04-01,2025-04-11,901.23,317.64,Partial
PMT-00034005,LN-0002373,2023-10-09,,167.15,0.0,Missed
PMT-00034006,LN-0000440,2024-10-20,2024-10-20,340.68,340.68,On Time
PMT-00034007,LN-0002358,2025-09-18,2025-09-15,5000.0,5000.0,On Time
PMT-00034008,LN-0000630,2024-03-18,2024-04-08,5000.0,5000.0,Late
PMT-00034009,LN-0000992,2025-01-12,,156.52,0.0,Missed
PMT-00034010,LN-0001571,2025-01-20,2025-02-16,396.64,396.64,Late
PMT-00034011,LN-0002584,2025-03-14,2025-03-13,384.46,384.46,On Time
PMT-00034012,LN-0001574,2023-05-15,2023-05-12,190.7,190.7,On Time
PMT-00034013,LN-0000283,2023-03-24,2023-03-22,171.74,171.74,On Time
PMT-00034014,LN-0002576,2025-01-11,,1137.1,0.0,Missed
PMT-00034015,LN-0001984,2024-06-13,2024-06-22,5000.0,5000.0,Late
PMT-00034016,LN-0002538,2025-10-31,2025-10-29,1342.4,1342.4,On Time
PMT-00034017,LN-0000135,2023-08-15,,584.54,0.0,Missed
PMT-00034018,LN-0002670,2024-08-15,2024-08-12,134.05,134.05,On Time
PMT-00034019,LN-0000890,2023-04-21,2023-04-16,419.35,419.35,On Time
PMT-00034020,LN-0001989,2023-08-08,2023-09-08,260.98,260.98,Late
PMT-00034021,LN-0000837,2022-04-20,,5000.0,0.0,Missed
PMT-00034022,LN-0000359,2022-02-21,,5000.0,0.0,Missed
PMT-00034023,LN-0000230,2023-05-03,2023-05-02,808.46,808.46,On Time
PMT-00034024,LN-0001981,2023-11-13,2023-12-27,173.6,173.6,Late
PMT-00034025,LN-0000060,2024-05-23,2024-05-20,105.48,105.48,On Time
PMT-00034026,LN-0002344,2025-06-17,,2026.99,0.0,Missed
PMT-00034027,LN-0000864,2025-05-12,2025-05-07,5000.0,5000.0,On Time
PMT-00034028,LN-0000450,2025-08-25,,5000.0,0.0,Missed
PMT-00034029,LN-0002008,2024-10-06,2024-11-08,4099.79,4099.79,Late
PMT-00034030,LN-0000548,2023-08-24,2023-08-23,5000.0,5000.0,On Time
PMT-00034031,LN-0000129,2025-10-02,2025-10-02,1398.6,1398.6,ON TIME
PMT-00034032,LN-0002241,2022-10-19,2022-10-31,377.95,377.95,Late
PMT-00034033,LN-0002467,2024-09-10,2024-10-07,156.0,156.0,Late
PMT-00034034,LN-0001096,2022-05-06,2022-05-02,5000.0,5000.0,On Time
PMT-00034035,LN-0000607,2022-07-11,2022-07-11,1840.79,1840.79,On Time
PMT-00034036,LN-0002080,2022-06-21,2022-06-18,112.31,112.31,On Time
PMT-00034037,LN-0000624,2023-08-23,2023-08-29,1315.2,1315.2,Late
PMT-00034038,LN-0001416,2023-12-30,2023-12-30,448.39,448.39,On Time
PMT-00034039,LN-0001772,2025-01-30,2025-01-25,5000.0,5000.0,On Time
PMT-00034040,LN-0001065,2023-10-13,2023-10-11,718.58,718.58,On Time
PMT-00034041,LN-0002571,2022-11-03,2022-11-03,2002.14,2002.14,On Time
PMT-00034042,LN-0000419,2023-03-30,2023-04-14,360.05,165.94,Partial
PMT-00034043,LN-0002189,2022-11-07,2022-11-06,3483.74,3483.74,On Time
PMT-00034044,LN-0000015,2024-09-05,2024-10-04,298.47,298.47,Late
PMT-00034045,LN-0001432,2023-04-16,2023-04-29,5000.0,5000.0,Late
PMT-00034046,LN-0000109,2023-04-17,2023-04-12,247.23,247.23,On Time
PMT-00034047,LN-0000655,2024-06-15,2024-07-26,864.8,864.8,Late
PMT-00034048,LN-0001353,2024-09-12,2024-09-07,815.63,815.63,On Time
PMT-00034049,LN-0001271,2024-04-16,2024-04-13,383.5,383.5,On Time
PMT-00034050,LN-0001217,2024-02-04,2024-01-31,1500.64,1500.64,On Time
PMT-00034051,LN-0000174,2025-02-02,2025-02-15,5000.0,5000.0,Late
PMT-00034052,LN-0001835,2024-10-08,,269.79,0.0,Missed
PMT-00034053,LN-0001410,2023-09-16,2023-09-12,876.33,876.33,On Time
PMT-00034054,LN-0002042,2023-06-19,2023-06-19,625.24,625.24,On Time
PMT-00034055,LN-0001530,2022-01-02,2022-02-06,115.7,115.7,Late
PMT-00034056,LN-0000563,2024-11-08,2024-12-03,5000.0,5000.0,Late
PMT-00034057,LN-0002272,2023-01-25,2023-01-31,657.67,440.77,Partial
PMT-00034058,LN-0001779,2024-12-16,,1172.18,0.0,Missed
PMT-00034059,LN-0000880,2022-11-09,2022-11-06,183.06,183.06,On Time
PMT-00034060,LN-0000213,2024-05-08,2024-05-05,2435.9,2435.9,On Time
PMT-00034061,LN-0001047,2024-06-15,2024-06-21,164.09,69.65,Partial
PMT-00034062,LN-0002310,2025-03-20,2025-03-20,59.74,59.74,On Time
PMT-00034063,LN-0001447,2023-06-28,2023-06-26,600.72,600.72,On Time
PMT-00034064,LN-0001981,2023-04-12,2023-04-10,173.6,173.6,On Time
PMT-00034065,LN-0001145,2024-05-27,2024-05-24,1476.69,1476.69,On Time
PMT-00034066,LN-0001048,2023-08-13,2023-08-10,567.24,567.24,On Time
PMT-00034067,LN-0001741,2022-04-20,2022-04-18,356.38,356.38,On Time
PMT-00034068,LN-0001682,2023-11-18,2023-11-13,5000.0,5000.0,On Time
PMT-00034069,LN-0000237,2023-10-19,2023-10-16,986.53,986.53,On Time
PMT-00034070,LN-0002620,2024-10-03,2024-09-30,5000.0,5000.0,On Time
PMT-00034071,LN-0001105,2024-10-22,2024-10-21,5000.0,5000.0,On Time
PMT-00034072,LN-0000117,2025-07-02,2025-06-27,3262.16,3262.16,On Time
PMT-00034073,LN-0001642,2025-10-16,2025-10-21,1104.71,-1104.71,Late
PMT-00034074,LN-0001754,2024-08-16,2024-08-14,271.91,271.91,On Time
PMT-00034075,LN-0001388,2023-12-24,2023-12-20,343.43,343.43,On Time
PMT-00034076,LN-0000159,2023-06-23,2023-07-13,1405.49,1405.49,Late
PMT-00034077,LN-0002178,2022-05-09,2022-06-23,685.4,685.4,Late
PMT-00034078,LN-0001766,2023-09-28,2023-09-25,175.04,175.04,On Time
PMT-00034079,LN-0000102,2025-07-02,2025-08-05,263.21,263.21,Late
PMT-00034080,LN-0001536,2024-05-17,2024-05-17,576.52,576.52,On Time
PMT-00034081,LN-0001747,2024-09-10,2024-09-09,5000.0,5000.0,On Time
PMT-00034082,LN-0000852,2023-06-04,2023-05-31,195.84,195.84,On Time
PMT-00034083,LN-0002697,2022-10-05,2022-10-24,759.7,759.7,Late
PMT-00034084,LN-0000857,2023-11-06,2023-11-04,1511.34,1511.34,On Time
PMT-00034085,LN-0000145,2024-10-07,2024-10-03,905.79,905.79,On Time
PMT-00034086,LN-0002558,2025-01-21,2025-01-20,366.12,366.12,On Time
PMT-00034087,LN-0002491,2024-05-19,2024-06-29,888.92,888.92,Late
PMT-00034088,LN-0002463,2022-05-17,2022-05-13,5000.0,5000.0,On Time
PMT-00034089,LN-0002002,2024-05-06,,1152.89,0.0,Missed
PMT-00034090,LN-0000547,2023-02-10,2023-02-10,725.36,725.36,On Time
PMT-00034091,LN-0001838,2025-06-01,2025-06-01,5000.0,5000.0,On Time
PMT-00034092,LN-0002466,2025-09-12,2025-09-07,1857.06,1857.06,On Time
PMT-00034093,LN-0000464,2023-05-25,2023-05-21,491.28,491.28,On Time
PMT-00034094,LN-0001799,2023-03-07,2023-03-04,1366.42,1366.42,On Time
PMT-00034095,LN-0000916,2025-01-04,2025-01-19,129.61,129.61,Late
PMT-00034096,LN-0001925,2024-12-22,2024-12-20,1356.91,1356.91,On Time
PMT-00034097,LN-0000969,2023-06-25,2023-06-21,1753.67,1753.67,On Time
PMT-00034098,LN-0000386,2023-11-14,2023-11-12,1932.57,1932.57,On Time
PMT-00034099,LN-0000482,2022-09-16,2022-09-14,558.55,558.55,On Time
PMT-00034100,LN-0001922,2022-03-24,,2137.99,0.0,Missed
PMT-00034101,LN-0000104,2025-09-19,2025-09-14,1046.62,1046.62,On Time
PMT-00034102,LN-0002633,2024-01-18,2024-02-05,633.89,633.89,Late
PMT-00034103,LN-0002229,2022-03-10,2022-03-30,1655.81,1655.81,Late
PMT-00034104,LN-0002585,2025-10-01,2025-10-21,309.01,309.01,Late
PMT-00034105,LN-0000932,2025-07-29,2025-08-24,243.7,243.7,Late
PMT-00034106,LN-0001646,2025-01-03,2024-12-29,548.73,548.73,On Time
PMT-00034107,LN-0000696,2024-04-15,2024-04-11,133.18,133.18,On Time
PMT-00034108,LN-0001947,2024-08-27,2024-08-25,5000.0,5000.0,On Time
PMT-00034109,LN-0000092,2022-03-06,2022-03-04,892.36,892.36,On Time
PMT-00034110,LN-0002271,2024-02-01,2024-02-16,5000.0,2468.88,Partial
PMT-00034111,LN-0000251,2024-11-16,2024-11-15,1165.44,277.74,Partial
PMT-00034112,LN-0001371,2024-10-13,2024-10-09,423.86,423.86,On Time
PMT-00034113,LN-0000941,2024-12-06,2024-12-22,5000.0,5000.0,Late
PMT-00034114,LN-0001596,2022-03-11,,317.59,0.0,Missed
PMT-00034115,LN-0000596,2022-07-30,2022-07-27,526.26,526.26,On Time
PMT-00034116,LN-0001755,2023-04-14,2023-04-16,5000.0,3587.72,Partial
PMT-00034117,LN-0001704,2024-03-18,2024-03-14,1116.79,1116.79,On Time
PMT-00034118,LN-0001149,2023-03-08,2023-03-05,1336.68,1336.68,On Time
PMT-00034119,LN-0000001,2025-05-21,2025-05-19,543.15,543.15,On Time
PMT-00034120,LN-0002329,2024-12-18,2024-12-17,227.68,69.06,Partial
PMT-00034121,LN-0001992,2022-06-02,2022-06-17,487.29,487.29,Late
PMT-00034122,LN-0000253,2023-11-08,2023-11-04,551.28,551.28,On Time
PMT-00034123,LN-0000861,2022-05-28,2022-05-23,783.6,783.6,On Time
PMT-00034124,LN-0001869,2025-07-11,,463.0,0.0,Missed
PMT-00034125,LN-0000914,2025-10-26,2025-10-22,5000.0,5000.0,On Time
PMT-00034126,LN-0001030,2022-01-26,2022-01-25,129.99,129.99,On Time
PMT-00034127,LN-0001837,2024-01-27,2024-01-27,440.05,440.05,On Time
PMT-00034128,LN-0001824,2022-02-10,2022-02-07,5000.0,5000.0,On Time
PMT-00034129,LN-0000782,2023-04-24,2023-04-23,1376.68,1376.68,On Time
PMT-00034130,LN-0001147,2024-10-23,2024-10-23,277.37,277.37,On Time
PMT-00034131,LN-0002694,2023-09-30,2023-09-27,5000.0,5000.0,On Time
PMT-00034132,LN-0000665,2024-10-24,2024-10-23,268.86,268.86,On Time
PMT-00034133,LN-0001324,2025-09-21,2025-10-03,594.96,258.56,Partial
PMT-00034134,LN-0000154,2022-03-15,2022-03-12,991.08,991.08,On Time
PMT-00034135,LN-0000209,2023-08-08,2023-08-08,510.75,510.75,On Time
PMT-00034136,LN-0002502,2025-03-11,,415.1,0.0,Missed
PMT-00034137,LN-0000212,2025-04-20,,94.74,0.0,Missed
PMT-00034138,LN-0001144,2024-05-28,2024-05-23,2610.24,2610.24,On Time
PMT-00034139,LN-0002375,2022-10-08,2022-10-05,1336.43,1336.43,On Time
PMT-00034140,LN-0000383,2023-09-14,2023-09-13,673.08,-673.08,On Time
PMT-00034141,LN-0002774,2024-03-08,2024-03-08,493.53,493.53,On Time
PMT-00034142,LN-0000253,2024-04-12,2024-04-08,551.28,551.28,On Time
PMT-00034143,LN-0001666,2022-03-22,2022-03-18,250.58,250.58,On Time
PMT-00034144,LN-0001153,2025-09-20,2025-09-15,449.82,449.82,On Time
PMT-00034145,LN-0001151,2025-03-21,2025-03-19,1730.96,1730.96,On Time
PMT-00034146,LN-0000389,2024-10-03,2024-10-01,39.09,39.09,On Time
PMT-00034147,LN-0000188,2023-02-04,2023-02-02,1086.89,1086.89,On Time
PMT-00034148,LN-0001522,2023-07-23,2023-07-23,230.97,230.97,On Time
PMT-00034149,LN-0000031,2024-10-21,2024-10-19,1167.92,1167.92,On Time
PMT-00034150,LN-0002089,2022-09-22,2022-09-18,595.6,595.6,On Time
PMT-00034151,LN-0002699,2022-09-16,2022-09-14,461.7,461.7,On Time
PMT-00034152,LN-0002330,2025-03-13,2025-03-13,245.59,245.59,On Time
PMT-00034153,LN-0001221,2022-01-06,2022-01-01,5000.0,5000.0,On Time
PMT-00034154,LN-0002124,2022-01-20,2022-01-16,578.9,578.9,On Time
PMT-00034155,LN-0000049,2022-05-20,,397.4,0.0,Missed
PMT-00034156,LN-0000188,2023-02-07,,1086.89,0.0,Missed
PMT-00034157,LN-0000607,2023-08-12,2023-08-10,1840.79,1840.79,On Time
PMT-00034158,LN-0001041,2024-04-14,2024-04-12,640.55,640.55,On Time
PMT-00034159,LN-0001532,2024-12-19,2024-12-15,607.34,607.34,On Time
PMT-00034160,LN-0000551,2023-06-17,,373.29,0.0,Missed
PMT-00034161,LN-0001256,2025-09-03,,2066.74,0.0,Missed
PMT-00034162,LN-0001745,2022-04-18,,813.82,0.0,Missed
PMT-00034163,LN-0002364,2025-10-23,2025-10-21,199.19,199.19,On Time
PMT-00034164,LN-0000610,2023-10-22,2023-10-17,1231.05,1231.05,On Time
PMT-00034165,LN-0001965,2024-11-06,2024-11-16,454.72,454.72,Late
PMT-00034166,LN-0000202,2023-02-27,2023-03-18,127.54,127.54,Late
PMT-00034167,LN-0002200,2022-09-26,2022-09-24,1502.59,1502.59,On Time
PMT-00034168,LN-0001116,2023-02-27,2023-02-25,1070.07,1070.07,On Time
PMT-00034169,LN-0001627,2023-01-25,2023-01-23,1743.02,1743.02,On Time
PMT-00034170,LN-0000307,2024-03-24,,177.43,0.0,Missed
PMT-00034171,LN-0000052,2023-04-05,2023-04-13,5000.0,5000.0,Late
PMT-00034172,LN-0000967,2022-07-17,2022-07-15,436.86,436.86,On Time
PMT-00034173,LN-0001834,2025-04-26,2025-05-12,5000.0,5000.0,Late
PMT-00034174,LN-0000340,2022-01-05,2022-01-02,21.12,21.12,On Time
PMT-00034175,LN-0001538,2023-05-16,2023-05-11,69.84,69.84,On Time
PMT-00034176,LN-0001542,2023-08-23,2023-08-22,419.91,419.91,On Time
PMT-00034177,LN-0002594,2022-08-01,2022-07-31,180.13,180.13,On Time
PMT-00034178,LN-0002660,2022-10-11,2022-10-10,92.96,92.96,On Time
PMT-00034179,LN-0000795,2024-03-05,2024-03-04,485.76,485.76,On Time
PMT-00034180,LN-0000721,2023-12-22,2023-12-28,735.53,315.41,Partial
PMT-00034181,LN-0000401,2023-04-17,2023-04-14,395.16,395.16,On Time
PMT-00034182,LN-0000756,2024-12-13,,4231.26,0.0,Missed
PMT-00034183,LN-0000376,2024-12-04,2024-11-30,5000.0,5000.0,On Time
PMT-00034184,LN-0002048,2024-09-16,,1093.28,0.0,Missed
PMT-00034185,LN-0001041,2023-02-26,2023-02-23,640.55,640.55,On Time
PMT-00034186,LN-0001276,2022-12-11,2022-12-10,1184.21,1184.21,On Time
PMT-00034187,LN-0000076,2023-10-03,2023-10-07,507.2,507.2,Late
PMT-00034188,LN-0002707,2024-05-21,2024-05-18,459.57,459.57,On Time
PMT-00034189,LN-0001292,2025-07-02,,5000.0,0.0,Missed
PMT-00034190,LN-0000638,2024-11-02,2024-11-04,204.56,162.41,Partial
PMT-00034191,LN-0000534,2024-06-03,2024-05-29,688.96,688.96,On Time
PMT-00034192,LN-0002221,2023-03-16,2023-03-16,828.09,828.09,On Time
PMT-00034193,LN-0001241,2024-12-21,2024-12-21,5000.0,5000.0,On Time
PMT-00034194,LN-0000931,2024-03-27,2024-03-27,452.86,452.86,On Time
PMT-00034195,LN-0002602,2025-05-20,2025-06-10,901.59,901.59,Late
PMT-00034196,LN-0002160,2022-08-31,2022-08-28,666.46,666.46,On Time
PMT-00034197,LN-0001386,2023-04-24,2023-05-07,369.04,110.2,Partial
PMT-00034198,LN-0000681,2023-01-12,2023-01-07,708.56,708.56,On Time
PMT-00034199,LN-0002354,2024-09-03,,1658.11,0.0,Missed
PMT-00034200,LN-0002283,2025-02-16,2025-03-25,340.37,340.37,Late
PMT-00034201,LN-0001733,2024-08-19,2024-08-14,411.15,411.15,On Time
PMT-00034202,LN-0001024,2025-06-26,2025-06-24,670.74,670.74,On Time
PMT-00034203,LN-0002252,2025-08-11,2025-08-08,1476.0,1476.0,On Time
PMT-00034204,LN-0000005,2025-04-13,2025-05-20,565.68,565.68,Late
PMT-00034205,LN-0001191,2023-09-17,,5000.0,0.0,Missed
PMT-00034206,LN-0002090,2025-05-24,2025-05-30,103.32,43.04,Partial
PMT-00034207,LN-0001773,2022-11-29,2022-11-28,5000.0,5000.0,On Time
PMT-00034208,LN-0002219,2024-01-21,2024-01-19,2019.99,2019.99,On Time
PMT-00034209,LN-0000342,2025-08-21,2025-08-19,5000.0,5000.0,On Time
PMT-00034210,LN-0000094,2025-01-09,2025-01-07,934.86,934.86,ON TIME
PMT-00034211,LN-0001476,2024-09-21,2024-09-16,351.33,351.33,On Time
PMT-00034212,LN-0000462,2024-01-20,2024-01-17,5000.0,5000.0,On Time
PMT-00034213,LN-0001019,2025-05-14,2025-05-13,329.97,329.97,On Time
PMT-00034214,LN-0000520,2023-01-29,2023-01-25,665.4,665.4,On Time
PMT-00034215,LN-0002153,2023-03-02,2023-02-26,996.76,996.76,On Time
PMT-00034216,LN-0001123,2025-07-04,2025-07-02,2552.41,2552.41,On Time
PMT-00034217,LN-0001921,2022-11-28,2022-11-24,253.78,253.78,On Time
PMT-00034218,LN-0000498,2023-09-27,2023-09-26,5000.0,5000.0,On Time
PMT-00034219,LN-0000377,2024-10-01,2024-09-30,1013.79,1013.79,On Time
PMT-00034220,LN-0001201,2024-02-18,2024-03-08,2643.05,2643.05,Late
PMT-00034221,LN-0000014,2023-02-11,2023-02-08,236.94,236.94,On Time
PMT-00034222,LN-0001350,2024-11-05,2024-11-04,785.51,785.51,On Time
PMT-00034223,LN-0001354,2023-05-19,2023-05-18,1449.54,1449.54,On Time
PMT-00034224,LN-0000214,2022-03-31,,294.94,0.0,Missed
PMT-00034225,LN-0001178,2023-07-26,2023-07-28,827.48,827.48,Late
PMT-00034226,LN-0000466,2023-03-17,2023-03-13,770.23,770.23,On Time
PMT-00034227,LN-0001894,2023-11-16,2023-11-17,454.7,315.6,Partial
PMT-00034228,LN-0001671,2022-12-11,2022-12-07,1128.33,1128.33,On Time
PMT-00034229,LN-0000222,2022-10-09,2022-10-07,983.65,630.37,Partial
PMT-00034230,LN-0000744,2023-10-13,2023-10-08,1143.66,1143.66,On Time
PMT-00034231,LN-0002768,2024-11-08,2024-11-05,162.54,162.54,On Time
PMT-00034232,LN-0000108,2023-04-01,2023-03-30,791.08,791.08,On Time
PMT-00034233,LN-0000008,2025-04-23,2025-04-21,119.71,119.71,On Time
PMT-00034234,LN-0000370,2022-11-02,2022-11-02,495.75,495.75,On Time
PMT-00034235,LN-0001009,2025-10-29,2025-10-27,5000.0,5000.0,On Time
PMT-00034236,LN-0000453,2022-01-06,2022-01-01,360.24,360.24,On Time
PMT-00034237,LN-0000082,2024-04-07,,975.33,0.0,Missed
PMT-00034238,LN-0001038,2025-04-27,2025-04-24,508.9,508.9,On Time
PMT-00034239,LN-0001049,2025-05-10,2025-05-10,502.93,502.93,On Time
PMT-00034240,LN-0001647,2023-04-25,2023-04-20,533.91,533.91,On Time
PMT-00034241,LN-0002458,2024-02-29,2024-02-26,5000.0,5000.0,On Time
PMT-00034242,LN-0002239,2023-01-16,2023-01-13,292.71,292.71,On Time
PMT-00034243,LN-0001714,2024-06-01,2024-06-01,3224.15,3224.15,On Time
PMT-00034244,LN-0001793,2025-10-07,,5000.0,0.0,Missed
PMT-00034245,LN-0002065,2024-07-22,2024-07-22,53.47,53.47,On Time
PMT-00034246,LN-0000856,2023-09-10,,1046.91,0.0,Missed
PMT-00034247,LN-0000068,2024-01-30,2024-01-26,281.93,281.93,On Time
PMT-00034248,LN-0001194,2023-09-06,2023-09-05,290.49,290.49,On Time
PMT-00034249,LN-0000458,2022-09-30,2022-10-06,85.7,85.7,Late
PMT-00034250,LN-0001415,2023-01-16,2023-01-11,1186.25,1186.25,On Time
PMT-00034251,LN-0001491,2024-10-28,2024-11-29,5000.0,5000.0,Late
PMT-00034252,LN-0000249,2022-10-20,,5000.0,0.0,Missed
PMT-00034253,LN-0001926,2024-06-08,2024-06-05,845.81,845.81,On Time
PMT-00034254,LN-0000622,2022-07-21,,590.08,0.0,Missed
PMT-00034255,LN-0002172,2024-03-25,2024-03-21,1341.93,1341.93,On Time
PMT-00034256,LN-0001747,2022-09-22,2022-10-13,5000.0,5000.0,Late
PMT-00034257,LN-0001343,2023-01-25,2023-02-02,353.99,353.99,Late
PMT-00034258,LN-0000766,2023-09-18,,1647.85,0.0,Missed
PMT-00034259,LN-0001899,2024-04-29,2024-04-24,1169.57,1169.57,On Time
PMT-00034260,LN-0000912,2024-01-09,2024-01-26,154.5,154.5,Late
PMT-00034261,LN-0000388,2022-08-20,2022-08-21,41.34,41.34,LATE
PMT-00034262,LN-0001359,2024-11-13,2024-11-16,279.22,101.55,Partial
PMT-00034263,LN-0000924,2023-10-07,2023-10-02,862.99,862.99,On Time
PMT-00034264,LN-0000547,2022-02-10,,725.36,0.0,Missed
PMT-00034265,LN-0002125,2023-04-01,2023-03-31,881.32,881.32,On Time
PMT-00034266,LN-0001945,2023-11-11,2023-11-08,475.92,475.92,On Time
PMT-00034267,LN-0001262,2022-07-24,2022-07-23,5000.0,5000.0,ON TIME
PMT-00034268,LN-0001904,2024-08-15,,889.3,0.0,Missed
PMT-00034269,LN-0002076,2023-03-15,2023-03-29,92.69,92.69,Late
PMT-00034270,LN-0002310,2025-06-22,2025-06-20,59.74,59.74,On Time
PMT-00034271,LN-0000773,2022-01-25,2022-01-21,1448.89,1448.89,On Time
PMT-00034272,LN-0001324,2024-11-12,2024-12-20,594.96,594.96,Late
PMT-00034273,LN-0001993,2022-08-11,2022-08-24,824.46,824.46,Late
PMT-00034274,LN-0001512,2022-03-18,2022-03-15,2098.35,2098.35,On Time
PMT-00034275,LN-0001048,2024-04-06,2024-04-04,567.24,567.24,On Time
PMT-00034276,LN-0002786,2024-09-09,2024-09-08,717.31,717.31,On Time
PMT-00034277,LN-0000354,2024-01-18,,4421.99,0.0,Missed
PMT-00034278,LN-0001034,2024-02-29,2024-02-28,237.08,237.08,On Time
PMT-00034279,LN-0002097,2024-09-02,2024-08-29,1897.02,1897.02,On Time
PMT-00034280,LN-0002255,2024-02-25,2024-02-24,647.81,647.81,On Time
PMT-00034281,LN-0001220,2024-12-29,,77.67,0.0,Missed
PMT-00034282,LN-0001697,2022-02-26,2022-02-21,1179.45,1179.45,On Time
PMT-00034283,LN-0002793,2022-11-19,2022-11-16,477.64,477.64,On Time
PMT-00034284,LN-0000922,2022-01-31,2022-02-20,452.19,452.19,Late
PMT-00034285,LN-0000825,2022-10-30,2022-11-08,5000.0,5000.0,Late
PMT-00034286,LN-0002430,2022-11-19,2022-12-29,541.83,541.83,Late
PMT-00034287,LN-0000339,2025-06-24,2025-06-19,138.58,138.58,On Time
PMT-00034288,LN-0002271,2022-08-20,2022-08-16,5000.0,5000.0,On Time
PMT-00034289,LN-0000999,2023-11-27,2023-12-23,514.6,514.6,Late
PMT-00034290,LN-0000865,2025-10-28,2025-10-23,605.82,605.82,On Time
PMT-00034291,LN-0000077,2022-09-18,2022-09-18,898.11,898.11,On Time
PMT-00034292,LN-0001640,2024-01-27,,251.09,0.0,Missed
PMT-00034293,LN-0000238,2024-08-24,2024-08-21,393.04,393.04,On Time
PMT-00034294,LN-0000906,2022-12-01,2022-11-28,1091.97,1091.97,On Time
PMT-00034295,LN-0001638,2025-09-05,2025-08-31,1924.11,1924.11,On Time
PMT-00034296,LN-0000502,2023-11-02,2023-11-17,847.59,536.07,Partial
PMT-00034297,LN-0001147,2022-02-26,2022-02-24,277.37,277.37,On Time
PMT-00034298,LN-0002486,2023-03-11,2023-03-08,1475.55,1475.55,On Time
PMT-00034299,LN-0000834,2025-03-21,2025-03-17,792.91,792.91,On Time
